85516	76952	81765	88302	56945	73780	82937	74392	75783	68843	103320	75389	122349	77161	73189	78018	62039	71478	81923	84306	111256	88226	85236	80445	98899	76351	91447	60491	64909	61584	99341	78866	78386	77575	104115	97911	72164	91787	100476	71498	79995	81925	83004	91346	118858	98122	70406	87588	74794	62128
85516	76952	81765	88302	56945	73780	82937	74392	75783	68843	103319	75389	122349	77161	73189	78018	62039	71478	81923	84306	111256	88226	85236	80445	98899	76351	91447	60491	64909	61584	99341	78866	78386	77575	104115	97910	72164	91787	100476	71498	79994	81925	83003	91346	118858	98122	70406	87587	74794	62128
85516	76952	81765	88302	56945	73780	82937	74392	75783	68843	103319	75389	122349	77161	73189	78018	62039	71478	81923	84306	111256	88226	85236	80445	98899	76351	91447	60491	64909	61584	99341	78866	78386	77575	104115	97910	72164	91787	100476	71498	79994	81925	83003	91346	118858	98122	70406	87587	74794	62128
85516	76952	81765	88302	56945	73780	82937	74392	75782	68843	103319	75389	122349	77161	73189	78018	62039	71478	81923	84306	111256	88226	85236	80445	98899	76351	91447	60491	64909	61584	99341	78866	78386	77575	104115	97910	72164	91787	100476	71498	79994	81925	83003	91346	118858	98122	70406	87587	74794	62128
85516	76952	81765	88302	56945	73780	82937	74392	75782	68843	103319	75389	122349	77161	73189	78018	62039	71478	81923	84306	111256	88226	85236	80445	98899	76351	91447	60491	64909	61584	99341	78866	78386	77574	104115	97910	72164	91787	100476	71498	79994	81925	83003	91346	118858	98122	70406	87587	74794	62128
85516	76952	81765	88302	56945	73780	82937	74392	75782	68843	103319	75389	122349	77161	73189	78018	62039	71478	81923	84306	111256	88226	85236	80445	98899	76351	91447	60491	64909	61584	99340	78866	78386	77574	104115	97910	72164	91786	100476	71498	79994	81925	83003	91346	118858	98121	70406	87587	74794	62128
85516	76952	81765	88302	56945	73780	82937	74392	75782	68843	103319	75389	122349	77161	73189	78018	62039	71478	81923	84306	111256	88226	85235	80445	98899	76351	91447	60491	64909	61584	99340	78866	78386	77574	104115	97910	72164	91786	100476	71498	79994	81925	83003	91346	118858	98121	70406	87587	74794	62128
85516	76952	81765	88302	56945	73780	82937	74392	75782	68843	103319	75389	122349	77161	73189	78018	62039	71478	81923	84306	111256	88226	85235	80445	98899	76351	91447	60491	64909	61584	99340	78866	78385	77574	104115	97910	72164	91786	100476	71498	79994	81925	83003	91346	118858	98121	70406	87587	74794	62128
85516	76952	81765	88302	56945	73780	82937	74392	75782	68843	103319	75389	122349	77161	73189	78018	62039	71478	81923	84306	111256	88226	85235	80445	98899	76351	91447	60491	64909	61584	99340	78866	78385	77574	104115	97910	72164	91786	100475	71498	79994	81925	83003	91346	118858	98121	70406	87587	74794	62128
85516	76952	81765	88302	56945	73780	82937	74392	75782	68842	103319	75389	122349	77161	73189	78018	62039	71478	81923	84306	111256	88226	85235	80445	98899	76351	91447	60491	64909	61584	99340	78866	78385	77574	104115	97910	72164	91786	100475	71498	79994	81925	83003	91346	118858	98121	70406	87587	74794	62127
85516	76952	81765	88302	56945	73780	82937	74392	75782	68842	103319	75389	122349	77161	73189	78018	62039	71477	81923	84306	111256	88226	85235	80445	98899	76351	91447	60491	64909	61584	99340	78866	78385	77574	104115	97910	72164	91786	100475	71498	79994	81925	83003	91346	118858	98121	70406	87587	74794	62127
85516	76952	81765	88302	56945	73780	82937	74392	75782	68842	103319	75389	122349	77161	73189	78018	62039	71477	81923	84306	111256	88226	85235	80445	98899	76351	91447	60491	64909	61584	99340	78866	78385	77574	104115	97910	72164	91786	100475	71498	79994	81925	83003	91346	118858	98121	70406	87587	74794	62127
85516	76952	81765	88302	56945	73780	82937	74392	75782	68842	103319	75389	122349	77161	73189	78018	62039	71477	81923	84306	111256	88226	85235	80445	98899	76351	91447	60491	64909	61584	99340	78866	78385	77574	104115	97910	72164	91786	100475	71498	79994	81925	83003	91346	118858	98121	70406	87587	74794	62127
85515	76952	81765	88302	56945	73780	82937	74392	75782	68842	103319	75389	122349	77161	73189	78018	62039	71477	81923	84306	111256	88226	85235	80445	98899	76351	91447	60491	64909	61584	99340	78866	78385	77574	104115	97910	72164	91786	100475	71498	79994	81925	83003	91346	118858	98121	70406	87587	74794	62127
85515	76952	81765	88302	56945	73780	82936	74392	75782	68842	103319	75389	122349	77161	73189	78018	62039	71477	81923	84306	111256	88226	85235	80445	98899	76351	91447	60491	64909	61584	99340	78866	78385	77574	104115	97910	72164	91786	100475	71498	79994	81925	83003	91346	118858	98121	70406	87587	74794	62127
